"","basisOfRecord","scientificName","family","genus","decimalLongitude","decimalLatitude","stateProvince","year","month","country","catalogNumber","institutionCode","county","locality","lat","lon"
"2214","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.41019,38.22267,"California",2021,9,"United States of America","OBS1242723042","CLO","Sonoma","Napa-Sonoma Marshes WA--Ringstrom Bay Unit",38.22267,-122.41019
"2215","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.85743,36.604275,"California",2021,9,"United States of America","OBS1242758266","CLO","Monterey","Laguna Grande Park",36.604275,-121.85743
"2216","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.052925,33.70341,"California",2021,9,"United States of America","OBS1242766561","CLO","Orange","Bolsa Chica Ecological Reserve, Tide gate view",33.70341,-118.052925
"2217","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.850586,39.0245,"California",2021,9,"United States of America","OBS1242848239","CLO","Lake","Lakeside County Park",39.0245,-122.850586
"2218","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-116.234665,35.872456,"California",2021,9,"United States of America","OBS1242853849","CLO","Inyo","Tecopa WTP Extension Pond",35.872456,-116.234665
"2219","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.92759,36.536194,"California",2021,9,"United States of America","OBS1242858300","CLO","Monterey","Carmel River SB (beach, lagoon, and/or Cross Hill)",36.536194,-121.92759
"2220","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.93394,36.63632,"California",2021,9,"United States of America","OBS1242880985","CLO","Monterey","Pt. Pinos--general (sea & shore Coral to Jewell, Crespi Pond & cypresses)",36.63632,-121.93394
"2221","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.16377,37.65425,"California",2021,9,"United States of America","OBS1243210352","CLO","Stanislaus","Nelson Lake (restricted acces)",37.65425,-121.16377
"2222","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-116.07208,35.25687,"California",2021,9,"United States of America","OBS1243217120","CLO","San Bernardino","Baker sewage ponds",35.25687,-116.07208
"2223","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09757,37.432846,"California",2021,9,"United States of America","OBS1243261629","CLO","Santa Clara","2629b Terminal Boulevard, Mountain View, California, US (37.433, -122.098)",37.432846,-122.09757
"2224","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.18193,41.742603,"California",2021,9,"United States of America","OBS1243292672","CLO","Del Norte","Crescent City Harbor--Anchor Way & Whaler Island",41.742603,-124.18193
"2225","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.11662,33.07787,"California",2021,9,"United States of America","OBS1243331602","CLO","San Diego","San Dieguito River Park, Escondido US-CA 33.07787, -117.11663",33.07787,-117.11662
"2226","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.50441,38.202305,"California",2021,9,"United States of America","OBS1243366537","CLO","San Joaquin","23400 North Staten Island Road, Thornton, California, US (38.202, -121.504)",38.202305,-121.50441
"2227","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.061714,37.433475,"California",2021,9,"United States of America","OBS1243457426","CLO","Santa Clara","San Francisco Bay Trail--Moffett Field",37.433475,-122.061714
"2228","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.07056,37.532673,"California",2021,9,"United States of America","OBS1243546144","CLO","Alameda","Don Edwards-Pond A18",37.532673,-122.07056
"2229","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.49533,38.369923,"California",2021,9,"United States of America","OBS1243893158","CLO","Sacramento","Stone Lakes National Wildlife Refuge, Elk Grove US-CA 38.36992, -121.49533",38.369923,-121.49533
"2230","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.20409,41.854538,"California",2021,9,"United States of America","OBS1243942736","CLO","Del Norte","Lake Earl/Tolowa Pacific Shores subdivision",41.854538,-124.20409
"2231","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.322365,39.338017,"California",2021,9,"United States of America","OBS1243962672","CLO","Yuba","Collins Lake",39.338017,-121.322365
"2232","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.68017,36.137753,"California",2021,9,"United States of America","OBS1244017231","CLO","Kings","12th Ave, Hanford US-CA 36.13775, -119.68017",36.137753,-119.68017
"2233","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.45623,37.804768,"California",2021,9,"United States of America","OBS1244028273","CLO","San Francisco","Presidio--Crissy Field Lagoon",37.804768,-122.45623
"2234","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.28397,33.712044,"California",2021,9,"United States of America","OBS1244058908","CLO","Los Angeles","Cabrillo Beach Park",33.712044,-118.28397
"2235","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.43568,38.57164,"California",2021,9,"United States of America","OBS1244082539","CLO","Napa","Pacific Union College campus",38.57164,-122.43568
"2236","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.150185,38.014713,"California",2021,9,"United States of America","OBS1244148539","CLO","Mono","Mono Lake County Park",38.014713,-119.150185
"2237","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.63619,35.615025,"California",2021,9,"United States of America","OBS1244259707","CLO","Kern","Ridgecrest Watchable Wildlife Park",35.615025,-117.63619
"2238","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.38624,38.50123,"California",2021,9,"United States of America","OBS1244323473","CLO","Napa","Lake Hennessey--north arm",38.50123,-122.38624
"2239","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.59375,34.96336,"California",2021,9,"United States of America","OBS1244666818","CLO","Santa Barbara","Guadalupe Pasture (restricted access)",34.96336,-120.59375
"2240","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09977,37.43627,"California",2021,9,"United States of America","OBS1244675779","CLO","Santa Clara","Palo Alto Baylands Nature Preserve, Palo Alto US-CA 37.43627, -122.09977",37.43627,-122.09977
"2241","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.261696,38.127872,"California",2021,9,"United States of America","OBS1244678291","CLO","Solano","White Slough",38.127872,-122.261696
"2242","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.576,38.956005,"California",2021,9,"United States of America","OBS1244786881","CLO","Yuba","Feather River Wildlife Area--Lake of the Woods Unit and across from Bobelaine (YUB Co.)",38.956005,-121.576
"2243","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.20257,33.839355,"California",2021,9,"United States of America","OBS1244833455","CLO","Los Angeles","Dominguez Gap Wetlands",33.839355,-118.20257
"2244","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27175,32.98023,"California",2021,9,"United States of America","OBS1244840005","CLO","San Diego","153 S Shore Dr, Del Mar US-CA (32.9802,-117.2718)",32.98023,-117.27175
"2245","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.49892,39.008446,"California",2021,9,"United States of America","OBS1244866857","CLO","Yuba","Leach Road Fields",39.008446,-121.49892
"2246","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.06343,37.44161,"California",2021,9,"United States of America","OBS1244911326","CLO","Santa Clara","Salt Pond AB1",37.44161,-122.06343
"2247","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.06812,37.438107,"California",2021,9,"United States of America","OBS1244927045","CLO","Santa Clara","Stevens Creek - steel bridge to creek mouth",37.438107,-122.06812
"2248","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.942764,39.701942,"California",2021,9,"United States of America","OBS1245168181","CLO","Butte","Bidwell-Sacramento River SP--Washout (BUT Co.)",39.701942,-121.942764
"2249","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.84056,33.66116,"California",2021,9,"United States of America","OBS1245171838","CLO","Orange","IRWD San Joaquin Marsh",33.66116,-117.84056
"2250","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-116.65989,35.243107,"California",2021,9,"United States of America","OBS1245244023","CLO","San Bernardino","National Training Center/ Fort Irwin, Barstow US-CA 35.24311, -116.65989",35.243107,-116.65989
"2251","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.84975,34.44322,"California",2021,9,"United States of America","OBS1245582806","CLO","Santa Barbara","Lake Los Carneros Park",34.44322,-119.84975
"2252","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.30456,37.205997,"California",2021,9,"United States of America","OBS1245638934","CLO","Inyo","Klondike Lake",37.205997,-118.30456
"2253","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.52053,37.892513,"California",2021,9,"United States of America","OBS1245757569","CLO","Marin","Richardson Bay--Eucalyptus Knoll Area",37.892513,-122.52053
"2254","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.27256,38.18078,"California",2021,9,"United States of America","OBS1246038410","CLO","Napa","2–4 Eucalyptus Dr, American Canyon US-CA 38.18078, -122.27256",38.18078,-122.27256
"2255","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.7886,36.91113,"California",2021,9,"United States of America","OBS1246103946","CLO","Santa Cruz","West Branch Struve Slough--north access",36.91113,-121.7886
"2256","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.13224,37.495277,"California",2021,9,"United States of America","OBS1246159206","CLO","San Mateo","Don Edwards San Francisco Bay National Wildlife Refuge, Menlo Park US-CA 37.49528, -122.13224",37.495277,-122.13224
"2257","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-123.755135,39.541233,"California",2021,9,"United States of America","OBS1246174556","CLO","Mendocino","Old Smith Ranch Trail",39.541233,-123.755135
"2258","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.13187,37.49529,"California",2021,9,"United States of America","OBS1246175956","CLO","San Mateo","Don Edwards San Francisco Bay National Wildlife Refuge, Menlo Park US-CA 37.49529, -122.13186",37.49529,-122.13187
"2259","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43077,38.170464,"California",2021,9,"United States of America","OBS1246180625","CLO","San Joaquin","Woodbridge Ecological Reserve--North Unit (restricted access)",38.170464,-121.43077
"2260","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-123.845276,39.83309,"California",2021,9,"United States of America","OBS1246222671","CLO","Mendocino","Usal Beach Campground",39.83309,-123.845276
"2261","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.20553,33.800106,"California",2021,9,"United States of America","OBS1246291903","CLO","Los Angeles","LAR - Wardlow Rd to PCH",33.800106,-118.20553
"2262","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.08481,41.796623,"California",2021,9,"United States of America","OBS1246293207","CLO","Del Norte","Jedediah Smith Redwoods SP--Hiouchi Visitor Center & campground",41.796623,-124.08481
"2263","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.87284,36.85178,"California",2021,9,"United States of America","OBS1246294020","CLO","Fresno","Milburn Unit",36.85178,-119.87284
"2264","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.46288,37.795204,"California",2021,9,"United States of America","OBS1246348762","CLO","San Francisco","Presidio--general (use for long traveling checklists encompassing multiple hotspots)",37.795204,-122.46288
"2265","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.316734,38.1943,"California",2021,9,"United States of America","OBS1246709205","CLO","Napa","Napa-Sonoma Marshes Wildlife Area, Napa US-CA 38.19430, -122.31673",38.1943,-122.316734
"2266","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-123.06293,38.349632,"California",2021,9,"United States of America","OBS1246817176","CLO","Sonoma","Salmon Creek Community Neighborhood",38.349632,-123.06293
"2267","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.40249,38.724373,"California",2021,9,"United States of America","OBS1246820420","CLO","Sacramento","Gibson Ranch County Park",38.724373,-121.40249
"2268","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.62035,37.18218,"California",2021,9,"United States of America","OBS1246873859","CLO","Merced","Merced National Wildlife Refuge, Merced US-CA 37.18218, -120.62035",37.18218,-120.62035
"2269","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.838684,39.323307,"California",2021,9,"United States of America","OBS1246879414","CLO","Butte","Gray Lodge Wildlife Area, Gridley US-CA 39.32331, -121.83869",39.323307,-121.838684
"2270","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.37267,39.806263,"California",2021,9,"United States of America","OBS1247151051","CLO","Tehama","Black Butte Lake (Tehama Co.)",39.806263,-122.37267
"2271","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.45344,37.803585,"California",2021,9,"United States of America","OBS1247304181","CLO","San Francisco","Quarter Master reach",37.803585,-122.45344
"2272","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.03399,33.691242,"California",2021,9,"United States of America","OBS1247392098","CLO","Orange","Bolsa Chica Far Point",33.691242,-118.03399
"2273","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.34727,37.914814,"California",2021,9,"United States of America","OBS1247442216","CLO","Contra Costa","Marina Park (Richmond)",37.914814,-122.34727
"2274","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.590706,33.190605,"California",2021,9,"United States of America","OBS1247726840","CLO","Imperial","Sonny Bono Salton Sea NWR--Hazard Tract",33.190605,-115.590706
"2275","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.28655,38.18368,"California",2021,9,"United States of America","OBS1247839348","CLO","Napa","American Canyon Wetlands--Green Island Lagoon",38.18368,-122.28655
"2276","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.61993,37.18239,"California",2021,9,"United States of America","OBS1247982288","CLO","Merced","Merced National Wildlife Refuge, Merced US-CA 37.18239, -120.61992",37.18239,-120.61993
"2277","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.14966,39.377834,"California",2021,9,"United States of America","OBS1247993903","CLO","Nevada","Prosser Creek Reservoir",39.377834,-120.14966
"2278","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09937,37.43533,"California",2021,9,"United States of America","OBS1253798018","CLO","Santa Clara","Casey Forebay, Palo Alto US-CA 37.43533, -122.09937",37.43533,-122.09937
"2279","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.984024,37.373398,"California",2021,9,"United States of America","OBS1255331527","CLO","Inyo","Deep Springs College (restricted access/advanced permission required)",37.373398,-117.984024
"2280","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.47799,38.002113,"California",2021,9,"United States of America","OBS1255692383","CLO","Marin","China Camp SP",38.002113,-122.47799
"2281","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.182365,34.135773,"California",2021,9,"United States of America","OBS1263949283","CLO","Ventura","Ormond Beach Wetlands, Oxnard",34.135773,-119.182365
"2282","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.34465,38.13535,"California",2021,9,"United States of America","OBS1268128735","CLO","Solano","San Pablo Bay National Wildlife Refuge, Vallejo US-CA 38.13535, -122.34465",38.13535,-122.34465
"2283","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.04893,33.70464,"California",2021,9,"United States of America","OBS1282041049","CLO","Orange","Bolsa Chica Ecological Reserve, Huntington Beach US-CA (33.7046,-118.0489)",33.70464,-118.04893
"2284","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.34466,38.135334,"California",2021,9,"United States of America","OBS1286087788","CLO","Solano","San Pablo Bay National Wildlife Refuge, Vallejo US-CA 38.13534, -122.34466",38.135334,-122.34466
"2285","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-116.23479,35.87009,"California",2021,9,"United States of America","OBS1287596579","CLO","Inyo","Tecopa WTP",35.87009,-116.23479
"2286","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.09976,39.353004,"California",2021,9,"United States of America","OBS1295841040","CLO","Nevada","Glenshire -- Lower Meadow and Pond",39.353004,-120.09976
"2287","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.450554,33.96465,"California",2021,9,"United States of America","OBS1295841203","CLO","Los Angeles","Los Angeles--Ballona Creek/Marina channel",33.96465,-118.450554
